id,game_name,developer_name,player_count,app_center_categories,icon_uri,is_favorite,rank,lastRank,delRank
329577790746979,Daily Sudoku,CoolGames,"610,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/18279743_424982861206471_8415379257005441024_n.png?_nc_cat=1&oh=28e563c760938edecb15163fad1322aa&oe=5C58F434,FALSE,74,79,5
919393791527666,PAC-MAN,BANDAI NAMCO Entertainment Inc.,"600,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/15087714_926333890833656_196623199083954176_n.png?_nc_cat=1&oh=95d9798860c94ca9ec5bee5004231a48&oe=5C5FD6B0,FALSE,75,76,1
202043110407753,Temple Go - Run & Friends,FunGamer,"580,000",跑酷,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/37363404_235783193700411_6303188837040390144_n.png?_nc_cat=1&oh=a50a1fd1a5c6c5f38339fd3ee93a33b3&oe=5C1BE401,FALSE,76,98,22
390824684692029,Fishing Star,WFS,"560,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/36319183_462873440820486_8822751918574010368_n.png?_nc_cat=1&oh=021b2d03845a296cd9530298cd59c719&oe=5C1B590A,FALSE,78,72,-6
118473949018781,Snake VS Block: Shooter,SAS Studio,"560,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/37723373_136460193886823_2076635143090470912_n.png?_nc_cat=1&oh=56c5bff4248f45c8c4a09d82ae0d3a03&oe=5C4F318A,FALSE,77,124,47
307979509774851,Nail Doctor,GamePix,"550,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/37815873_308801933025942_6321266766706114560_n.png?_nc_cat=1&oh=bbb8135198601d58d24ece42a12ff643&oe=5C55B964,FALSE,79,96,17
546661508998943,Panda Fighting,cocos,"550,000",卡牌对战,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/37922075_693916437606782_2417054590273847296_n.png?_nc_cat=1&oh=586010f32cbe8db36ce2099c60cfe0d5&oe=5C62373B,FALSE,83,77,-6
2154106541479450,Racing Moto Fast Speed,SAS Studio,"550,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/39785891_2214241178799321_3527073249949122560_n.png?_nc_cat=1&oh=0e2e955a2380b3ef8113f017d530df88&oe=5C1681E9,FALSE,82,70,-12
179649915949512,Spider Solitaire,Lotum one GmbH,"550,000",牌类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/23666855_185099678737869_7994135259820064768_n.png?_nc_cat=1&oh=e5ac3f576a408e4de837fdb703ed324a&oe=5C540EE0,FALSE,81,83,2
165828330835895,数字填色：画画游戏 (Color by Number),Fun Games For Free,"550,000",棋类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/26655658_181297602622301_39274147322265600_n.png?_nc_cat=1&oh=619a7340c51bb07a6ce3d6520cfe4917&oe=5C4C33BD,FALSE,80,51,-29
1703146026390780,Checkers,"Vizor Interactive, LLP","540,000",棋类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/28419059_1782824505089599_6366341632433848320_n.png?_nc_cat=1&oh=9671bf0b8db16cdd82ed27aa684ef374&oe=5C1DA7E9,FALSE,85,75,-10
